Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	2798
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	1375
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	1014
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	802
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	318
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	237
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	224
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	211
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	191
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	148
Staphylococcus_aureus_strain_MSSA476	Staphylococcus_phage_phiJB	73.1
Staphylococcus_pasteuri_SP1	Staphylococcus_phage_phiJB	1031
Staphylococcus_pasteuri_SP1	Staphylococcus_phage_phiJB	451
Staphylococcus_pasteuri_SP1	Staphylococcus_phage_phiJB	231
Staphylococcus_pasteuri_SP1	Staphylococcus_phage_phiJB	113
Staphylococcus_haemolyticus_JCSC1435_DNA	Staphylococcus_phage_phiJB	859
Staphylococcus_haemolyticus_JCSC1435_DNA	Staphylococcus_phage_phiJB	387
Staphylococcus_haemolyticus_JCSC1435_DNA	Staphylococcus_phage_phiJB	110
Staphylococcus_sp__AntiMn-1	Staphylococcus_phage_phiJB	73.1
Staphylococcus_sp__AntiMn-1	Flavobacterium_phage_Fpv3	52.8
Bacillus_pumilus_strain_GR-8	Bacillus_phage_Bobb	364
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Bobb	80.5
Rhodoferax_sp__DCY110	Bacillus_phage_Bobb	80.5
Ralstonia_solanacearum_strain_UY031	Bacillus_phage_Bobb	78.7
Burkholderia_cepacia_strain_LO6	Bacillus_phage_Bobb	78.7
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Bobb	69.4
Cellulophaga_baltica_NN016038	Bacteroides_phage_B40_8	67.6
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	36415
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	36415
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	1557
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	1557
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	1279
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	1279
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	665
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	665
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	634
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	634
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	632
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	632
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	606
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	606
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	361
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	361
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	117
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	117
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	84.2
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	84.2
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	56.5
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_phi_jlb1	56.5
Lactobacillus_johnsonii_NCC_533	Lactobacillus_phage_phi_jlb1	124
Lactobacillus_johnsonii_NCC_533	Lactobacillus_phage_phi_jlb1	62.1
Lactobacillus_johnsonii_NCC_533	Lactobacillus_phage_phi_jlb1	52.8
Gordonia_sp__QH-11	Gordonia_phage_GMA4	62.1
Mycobacterium_tuberculosis_BT2	Gordonia_phage_GMA4	62.1
Streptococcus_mutans_NN2025_DNA	Streptococcus_phage_M102AD	167
Mannheimia_haemolytica_strain_89010807N_lktA-	Mannheimia_phage_vB_MhS_587AP2	9166
Mannheimia_haemolytica_strain_89010807N_lktA-	Mannheimia_phage_vB_MhS_587AP2	9040
