Clostridium_phage_c-st_155	Calothrix_sp._PCC_6303_1323
Vibrio_phage_VPUSM_8_2	Yersinia_ruckeri_587
Xylella_phage_Sano_62	Yersinia_rohdei_444
Salmonella_phage_vB_SosS_Oslo_64	Shigella_sonnei_Ss046_2681
Shigella_phage_75/02_Stx_28	Shigella_sonnei_Ss046_2681
Enterobacterial_phage_mEp213_9	Yersinia_pestis_Z176003_1977
Stx2-converting_phage_86_73	Escherichia_coli_O127:H6_str._E2348/69_971
Pectobacterium_phage_ZF40_27	Shigella_sonnei_Ss046_2679
Klebsiella_phage_phiKO2_14	Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120008_1142
Enterobacteria_phage_lambda_25	Shigella_sonnei_Ss046_2681
Stx2-converting_phage_1717_14	Yersinia_enterocolitica_subsp._enterocolitica_8081_2286
Enterobacteria_phage_SfI_41	Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432_3683
Enterobacteria_phage_lambda_41	Salmonella_enterica_subsp._enterica_serovar_Cubana_str._CFSAN002050_1948
Escherichia_phage_TL-2011b_12	Yersinia_ruckeri_884
Xylella_phage_Sano_62	Vibrio_sp._EJY3_1934
Enterobacteria_phage_mEpX2_48	Xenorhabdus_poinarii_318
Shigella_phage_SfIV_55	Xylella_fastidiosa_Temecula1_1237
Enterobacteria_phage_phi80_1	Yersinia_intermedia_4097
Shigella_phage_Sf6_34	Yersinia_pseudotuberculosis_YPIII_3537
Shigella_phage_Sf6_34	Shigella_sonnei_Ss046_2680
Klebsiella_phage_phiKO2_14	Yersinia_rohdei_444
Klebsiella_phage_phiKO2_14	Shigella_sonnei_Ss046_2679
Pectobacterium_phage_ZF40_27	Yersinia_rohdei_3571
Klebsiella_phage_phiKO2_14	Shigella_flexneri_2002017_314
Pectobacterium_phage_ZF40_27	Yersinia_ruckeri_551
Sodalis_phage_SO1_15	Shigella_sonnei_Ss046_2680
Stx2-converting_phage_1717_14	Yersinia_ruckeri_551
Escherichia_phage_1720a-02_13	Yersinia_pestis_Z176003_1948
Shigella_phage_Sf6_38	Yersinia_pestis_Z176003_1948
Xylella_phage_Sano_60	Vibrio_campbellii_ATCC_BAA-1116_1807
Escherichia_phage_1720a-02_13	Shigella_sonnei_Ss046_2679
Shigella_phage_Sf6_38	Yersinia_kristensenii_3682
Stx2-converting_phage_1717_16	Yersinia_pseudotuberculosis_YPIII_3540
Vibrio_phage_VP58.5_2	Xylella_fastidiosa_Temecula1_1237
Enterobacteria_phage_phi80_8	Xylella_fastidiosa_Temecula1_1236
Enterobacterial_phage_mEp213_9	Yersinia_pseudotuberculosis_YPIII_3540
Escherichia_phage_1720a-02_13	Shigella_sonnei_Ss046_2680
