Acinetobacter_baumannii_strain_AB5075-UW	Ralstonia_phage_RSS1_DNA	92.4
Serratia_marcescens_strain_RSC-14	Ralstonia_phage_RSS1_DNA	196.1
Xylella_fastidiosa_M12	Ralstonia_phage_RSM3_DNA	130.6
Xylella_fastidiosa_M12	Ralstonia_phage_RSM3_DNA	130.6
Xylella_fastidiosa_Temecula1	Ralstonia_phage_RSM3_DNA	51.6
Ralstonia_solanacearum_strain_UW163	Ralstonia_phage_RSM3_DNA	70.9
Escherichia_coli_ATCC_8739	Ralstonia_phage_RSM3_DNA	157.5
Escherichia_coli_ATCC_8739	Ralstonia_phage_RSM3_DNA	157.5
Shigella_boydii_Sb227	Ralstonia_phage_RSM3_DNA	157.1
Shigella_boydii_strain_ATCC_9210	Ralstonia_phage_RSM3_DNA	157.1
Salmonella_enterica_strain_LT2	Ralstonia_phage_RSM3_DNA	151.0
Escherichia_coli_str._K12_substr._W3110_DNA	Ralstonia_phage_RSM3_DNA	149.1
Escherichia_coli_str._K12_substr._W3110_DNA	Ralstonia_phage_RSM3_DNA	149.1
Shigella_flexneri_2002017	Ralstonia_phage_RSM3_DNA	146.7
Shigella_flexneri_G1663	Ralstonia_phage_RSM3_DNA	146.7
Shigella_boydii_Sb227	Ralstonia_phage_RSM3_DNA	146.4
Shigella_boydii_strain_ATCC_9210	Ralstonia_phage_RSM3_DNA	146.4
Xylella_fastidiosa_9a5c	Ralstonia_phage_RSM3_DNA	145.6
Xylella_fastidiosa_M12	Ralstonia_phage_RSM3_DNA	145.2
Klebsiella_pneumoniae_subsp._pneumoniae_strain_HKUOPLC	Ralstonia_phage_RSM3_DNA	144.8
Enterobacter_aerogenes_strain_G7	Ralstonia_phage_RSM3_DNA	144.4
Shigella_sonnei_strain_FORC_011	Ralstonia_phage_RSM3_DNA	142.9
Shigella_sonnei_strain_FDAARGOS_90	Ralstonia_phage_RSM3_DNA	142.9
Arthrobacter_sp._LS16	Ralstonia_phage_RSM3_DNA	141.0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_strain_138736	Ralstonia_phage_RSM3_DNA	135.2
Salmonella_enterica_subsp._enterica_serovar_Thompson_strain_RM1984	Ralstonia_phage_RSM3_DNA	132.9
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1	Ralstonia_phage_RSM3_DNA	131.7
Salmonella_enterica_strain_LT2	Ralstonia_phage_RSM3_DNA	131.7
Pseudomonas_putida_KT2440	Ralstonia_phage_RSM3_DNA	128.3
Streptococcus_gordonii_strain_KCOM_1506_(=_ChDC_B679)	Ralstonia_phage_RSM3_DNA	125.2
Staphylococcus_aureus_subsp._aureus_TW20	Ralstonia_phage_RSM3_DNA	120.6
Pseudomonas_putida_KT2440	Bacteriophage_D3	98.2
Pseudomonas_putida_KT2440	Bacteriophage_D3	533.9
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_strain_138736	Bacteriophage_D3	485.3
Shigella_sonnei_strain_FORC_011	Bacteriophage_D3	482.3
Shigella_sonnei_strain_FDAARGOS_90	Bacteriophage_D3	482.3
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1	Bacteriophage_D3	479.6
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	478.0
Serratia_marcescens_subsp._marcescens_Db11	Bacteriophage_D3	467.2
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	340.9
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	339.7
Escherichia_coli_str._K12_substr._W3110_DNA	Bacteriophage_D3	286.6
Escherichia_coli_str._K12_substr._W3110_DNA	Bacteriophage_D3	286.6
Bacillus_pumilus_strain_NJ-V2	Bacteriophage_D3	285.8
Shigella_flexneri_2002017	Bacteriophage_D3	283.5
Shigella_flexneri_G1663	Bacteriophage_D3	283.5
Streptococcus_agalactiae_strain_HN016	Bacteriophage_D3	274.6
Pseudomonas_putida_KT2440	Bacteriophage_D3	224.9
Pseudomonas_putida_KT2440	Bacteriophage_D3	363.6
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	330.5
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	330.1
Acinetobacter_baumannii_ATCC_17978-mff	Bacteriophage_D3	273.1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1	Bacteriophage_D3	162.2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_strain_138736	Bacteriophage_D3	161.8
Ralstonia_solanacearum_strain_YC45	Bacteriophage_D3	136.0
Serratia_marcescens_subsp._marcescens_Db11	Bacteriophage_D3	136.0
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	133.3
Staphylococcus_aureus_subsp._aureus_strain_ATCC_25923	Bacteriophage_D3	84.0
Escherichia_coli_str._K12_substr._W3110_DNA	Bacteriophage_D3	62.0
Escherichia_coli_str._K12_substr._W3110_DNA	Bacteriophage_D3	62.0
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	276.9
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	275.4
Achromobacter_xylosoxidans_C54	Bacteriophage_D3	133.7
Salmonella_enterica_strain_LT2	Bacteriophage_D3	125.2
Shigella_sonnei_strain_FORC_011	Bacteriophage_D3	124.8
Shigella_sonnei_strain_FDAARGOS_90	Bacteriophage_D3	124.8
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_strain_138736	Bacteriophage_D3	121.7
Bacillus_amyloliquefaciens_DSM7	Bacteriophage_D3	120.2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1	Bacteriophage_D3	118.6
Salmonella_enterica_strain_LT2	Bacteriophage_D3	118.6
Staphylococcus_aureus_subsp._aureus_TW20	Bacteriophage_D3	115.5
Bacillus_pumilus_strain_NJ-V2	Bacteriophage_D3	109.4
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	330.1
Cronobacter_sakazakii_strain_NCTC_8155	Bacteriophage_D3	330.1
Pseudomonas_putida_KT2440	Bacteriophage_D3	303.5
Acinetobacter_baumannii_ATCC_17978-mff	Bacteriophage_D3	263.5
Escherichia_coli_HUSEC2011	Bacteriophage_D3	166.4
