Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	824
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	412
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	195
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	119
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	58.4
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	824
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	412
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	195
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	119
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	58.4
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	824
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	412
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	195
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	119
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	58.4
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	824
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	412
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	195
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	119
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_F30658	58.4
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_X78812	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_X78812	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_X78812	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_X78812	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_T52373	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_T52373	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_T52373	113
Bacteriophage_D3	Pseudomonas_aeruginosa_strain_T52373	113
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	62.1
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	62.1
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	62.1
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_X78812	62.1
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	1299
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	291
Pseudomonas_aeruginosa_phage_F116	Pseudomonas_aeruginosa_strain_T52373	1299
