Staphylococcus_aureus_subsp._aureus_TW20	Mycobacterium_phage_SWU1	100.2
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	512.7
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	150.6
Chryseobacterium_sp._IHB_B_17019	Mycobacterium_phage_SWU1	100.5
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	802.8
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	248.5
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	136.8
Pseudomonas_putida_strain_1A00316	Mycobacterium_phage_SWU1	289.3
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	102.5
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	162.6
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	260.4
Serratia_marcescens_subsp._marcescens_Db11	Mycobacterium_phage_SWU1	370.6
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	209.1
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	610.1
Xylella_fastidiosa_9a5c	Lactococcus_phage_phiL47	197.2
Chryseobacterium_sp._IHB_B_17019	Lactococcus_phage_phiL47	197.9
Staphylococcus_aureus_subsp._aureus_TW20	Lactococcus_phage_phiL47	232.2
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	248
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	405.2
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	206.4
Shigella_sonnei_strain_FDAARGOS_90	Lactococcus_phage_phiL47	305
Streptococcus_salivarius_CCHSS3	Lactococcus_phage_phiL47	183.7
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	443.7
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	982.6
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	841.6
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	697.9
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	538.1
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	379.4
Arthrobacter_sp._ERGS1:01	Lactococcus_phage_phiL47	224.5
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	693.7
Escherichia_coli_HUSEC2011	Lactococcus_phage_phiL47	198.7
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	425.6
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	563.1
Serratia_marcescens_subsp._marcescens_Db11	Lactococcus_phage_phiL47	292.7
Vibrio_vulnificus_strain_FORC	Lactococcus_phage_phiL47	270.4
